region,rank,division,summonerName,win,lose,winRatio,DorF,winRatio_By_100
kr,SILVER,I,I was a carr,19,15,0.5588,1,55.879999999999995
kr,SILVER,I,Will Ambition,69,63,0.5227,1,52.27
kr,SILVER,I,Yeah민하네화났네,204,203,0.5012,2,50.12
kr,SILVER,I,엔드 오브 에반게리온,22,18,0.55,2,55.00000000000001
kr,SILVER,I,랩플레이스,23,20,0.5349,1,53.49
kr,SILVER,I,초시계 기모링,42,52,0.4468,2,44.68
kr,SILVER,I,rockwo,33,31,0.5156,2,51.559999999999995
kr,SILVER,I,다이아찍고입대함,73,84,0.465,1,46.5
kr,SILVER,I,007 Q,7,9,0.4375,2,43.75
kr,SILVER,I,SKT T1 뀨,91,97,0.484,1,48.4
kr,SILVER,I,안전벨트딱맬게요,92,96,0.4894,2,48.94
kr,SILVER,I,서윤공주님짱,106,93,0.5327,1,53.269999999999996
kr,SILVER,I,겨어어엄,19,18,0.5135,1,51.349999999999994
kr,SILVER,I,AFTV UK,20,19,0.5128,1,51.28
kr,SILVER,I,전북 이리,171,187,0.4777,1,47.77
kr,SILVER,I,AD No chat ,145,140,0.5088,2,50.88
kr,SILVER,I,슈우웅 딱 대,85,95,0.4722,2,47.22
kr,SILVER,I,아니난잘했어,13,14,0.4815,2,48.15
kr,SILVER,I,FV Darius,24,25,0.4898,1,48.980000000000004
kr,SILVER,I,내그랩은죽음이군,127,103,0.5522,1,55.22
kr,SILVER,I,원딜줘패고싶네,20,14,0.5882,1,58.81999999999999
kr,SILVER,I,달월은월,14,11,0.56,2,56.00000000000001
kr,SILVER,I,희바슈바,112,104,0.5185,2,51.849999999999994
kr,SILVER,I,warm weather,33,37,0.4714,1,47.14
kr,SILVER,I,서폿럭스하면안함,26,27,0.4906,1,49.059999999999995
kr,SILVER,I,우 렝,17,17,0.5,2,50.0
kr,SILVER,I,노부라,79,84,0.4847,1,48.47
kr,SILVER,I,친절한 상경씨,41,45,0.4767,1,47.67
kr,SILVER,I,fuxk you adios,226,225,0.5011,2,50.11
kr,SILVER,I,일라오빠,145,148,0.4949,2,49.49
kr,SILVER,I,바드리가바들바들,7,13,0.35,1,35.0
kr,SILVER,I,뚱땡이삐삐,88,86,0.5057,1,50.57000000000001
kr,SILVER,I,Redapple Candy,16,13,0.5517,3,55.169999999999995
kr,SILVER,I,블라미드르,37,50,0.4253,2,42.53
kr,SILVER,I,980328,142,182,0.4383,2,43.830000000000005
kr,SILVER,I,bot gp gg,440,395,0.5269,1,52.690000000000005
kr,SILVER,I,d00x,57,53,0.5182,1,51.82
kr,SILVER,I,니 주둥이 벙어리,11,20,0.3548,2,35.480000000000004
kr,SILVER,I,니가뭘알아조랭이떡같이생긴게,20,9,0.6897,1,68.97
kr,SILVER,I,박 율 마,19,21,0.475,1,47.5
kr,SILVER,I,NO DIE YOU TROLL,26,35,0.4262,1,42.620000000000005
kr,SILVER,I,딱딱한 소시지,17,17,0.5,1,50.0
kr,SILVER,I,skt 1 고등어,34,28,0.5484,2,54.84
kr,SILVER,I,민수의알다마,83,86,0.4911,1,49.11
kr,SILVER,I,빨간눈의 용사,51,51,0.5,1,50.0
kr,SILVER,I,강 무 이,35,38,0.4795,1,47.949999999999996
kr,SILVER,I,유혹하는재건이,27,27,0.5,1,50.0
kr,SILVER,I,목탁을 치는 목,31,36,0.4627,2,46.27
kr,SILVER,I,피요나,39,39,0.5,2,50.0
kr,SILVER,I,뼈맞았냐,653,620,0.513,1,51.300000000000004
kr,SILVER,I,최태영 교수,325,321,0.5031,2,50.31
kr,SILVER,I,GS25떡잎마을점,452,427,0.5142,1,51.42
kr,SILVER,I,은서경환경원,193,200,0.4911,2,49.11
kr,BRONZE,IV,TFT 모바읽,37,56,0.3978,1,39.78
kr,BRONZE,IV,잉형웡,101,106,0.4879,1,48.79
kr,BRONZE,IV,어곡동불주먹,8,20,0.2857,1,28.57
kr,BRONZE,IV,방구석 피지컬,18,37,0.3273,2,32.73
kr,BRONZE,IV,심해의제왕명환,77,116,0.399,2,39.900000000000006
kr,BRONZE,IV,류동혁,75,94,0.4438,2,44.379999999999995
kr,BRONZE,IV,러시아산 볼베,235,245,0.4896,2,48.96
kr,BRONZE,IV,내안에도덕김미현,106,134,0.4417,2,44.17
kr,BRONZE,IV,사일러스버프좀,93,98,0.4869,2,48.69
kr,BRONZE,IV,리폿중지연맹,86,98,0.4674,2,46.739999999999995
kr,BRONZE,IV,SKT T2 Sorry,66,72,0.4783,1,47.83
kr,BRONZE,IV,노빠꾸 꿀꿀이,45,69,0.3947,1,39.47
kr,BRONZE,IV,Godhong1205,4,20,0.1667,2,16.669999999999998
kr,BRONZE,IV,롤갸못함,172,157,0.5228,1,52.28
kr,BRONZE,IV,후앰이,118,164,0.4184,1,41.839999999999996
kr,BRONZE,IV,현채따까리,26,50,0.3421,2,34.21
kr,BRONZE,IV,최고의트롤러,59,75,0.4403,1,44.03
kr,BRONZE,IV,화려한 커리어,148,146,0.5034,2,50.339999999999996
kr,BRONZE,IV,기모찌와르,13,23,0.3611,2,36.11
kr,BRONZE,IV,뚝배기깨진야스오,6,19,0.24,1,24.0
kr,BRONZE,IV,오늘도 먕먕이,318,338,0.4848,1,48.480000000000004
kr,BRONZE,IV,신발갱을지금봤네,3,12,0.2,3,20.0
kr,BRONZE,IV,빵뎅이흔드록바,21,35,0.375,2,37.5
kr,BRONZE,IV,니꽁봉,9,10,0.4737,2,47.370000000000005
kr,BRONZE,IV,vhnl,4,11,0.2667,1,26.669999999999998
kr,BRONZE,IV,Espr3ss5,27,52,0.3418,1,34.18
kr,BRONZE,IV,sollaliseu,4,11,0.2667,1,26.669999999999998
kr,BRONZE,IV,어디있냐 내 인연,86,117,0.4236,1,42.36
kr,BRONZE,IV,sum0,28,44,0.3889,1,38.89
kr,BRONZE,IV,스무디마시따,62,90,0.4079,1,40.79
kr,BRONZE,IV,남양주 원주니,67,76,0.4685,1,46.85
kr,BRONZE,IV,동탄노인정젤리도둑엄준식,42,65,0.3925,1,39.25
kr,BRONZE,IV,공일공12345678,9,25,0.2647,1,26.47
kr,BRONZE,IV,디잭콩,7,18,0.28,1,28.000000000000004
kr,BRONZE,IV,마법쓰는난쟁이,46,71,0.3932,1,39.32
kr,BRONZE,IV,페스트형재,67,84,0.4437,2,44.37
kr,BRONZE,IV,바이 호,108,123,0.4675,2,46.75
kr,BRONZE,IV,짖어봐냐옹,55,93,0.3716,1,37.16
kr,BRONZE,IV,그러도록하지,16,22,0.4211,1,42.11
kr,BRONZE,IV,힛더핏,9,14,0.3913,2,39.129999999999995
kr,BRONZE,IV,구운김치JMT,64,65,0.4961,2,49.61
kr,BRONZE,IV,llast whisper,12,19,0.3871,1,38.71
kr,BRONZE,IV,GLOGLO,81,99,0.45,1,45.0
kr,BRONZE,IV,똥식이다,5,13,0.2778,1,27.779999999999998
kr,BRONZE,IV,lliilliillui,16,31,0.3404,2,34.04
kr,BRONZE,IV,농구초보,79,95,0.454,1,45.4
kr,BRONZE,IV,비넌입니다,8,25,0.2424,1,24.240000000000002
kr,BRONZE,IV,해충퇴치반,13,23,0.3611,2,36.11
kr,BRONZE,IV,불러내이름,17,27,0.3864,1,38.64
kr,BRONZE,IV,게임못하는사내,15,30,0.3333,1,33.33
kr,BRONZE,IV,지현공듀야,23,36,0.3898,2,38.98
kr,BRONZE,IV,TO HEAVEN FORVER,45,47,0.4891,1,48.91
kr,BRONZE,IV,머리카락 한가닥,48,44,0.5217,1,52.17
kr,BRONZE,IV,tjddnjs098,88,116,0.4314,1,43.14
kr,BRONZE,IV,터짐GG,5,10,0.3333,2,33.33
kr,BRONZE,IV,ghfhd호롱,201,228,0.4685,2,46.85
kr,BRONZE,IV,숲속에곰아저씨,75,105,0.4167,2,41.67
kr,BRONZE,IV,나 양주 멋쟁이,10,16,0.3846,1,38.46
kr,BRONZE,IV,불쌍한면도기,41,59,0.41,1,41.0
kr,BRONZE,IV,nunamoduzzindda,45,58,0.4369,1,43.69
kr,BRONZE,IV,부친1기사,196,202,0.4925,1,49.25
kr,BRONZE,IV,삼성페이커,58,78,0.4265,1,42.65
kr,BRONZE,IV,전복삼계탕,1,9,0.1,1,10.0
kr,BRONZE,IV,휘종경운최고,3,8,0.2727,1,27.27
kr,BRONZE,IV,호날두메시유승조,4,10,0.2857,2,28.57
kr,BRONZE,IV,Brave1111,28,48,0.3684,1,36.84
kr,BRONZE,IV,기달려오빠가간다,95,119,0.4439,1,44.39
kr,BRONZE,IV,신별똥,48,65,0.4248,1,42.480000000000004
kr,BRONZE,IV,아수리안,39,35,0.527,2,52.7
kr,BRONZE,IV,The Unforgivene,101,99,0.505,1,50.5
kr,BRONZE,IV,최인우머리는수박,6,11,0.3529,2,35.29
kr,BRONZE,IV,guess레기 에코,186,177,0.5124,1,51.239999999999995
kr,BRONZE,IV,로밍가면호우좀,14,42,0.25,1,25.0
kr,BRONZE,IV,최르반 3세,64,87,0.4238,1,42.38
kr,BRONZE,IV,작은흰수염고래,50,59,0.4587,1,45.87
kr,BRONZE,IV,예윤아 사랑해,407,402,0.5031,1,50.31
kr,BRONZE,IV,큐트토마스,49,81,0.3769,2,37.69
kr,BRONZE,IV,딱대민서나가신다,77,108,0.4162,2,41.620000000000005
kr,BRONZE,IV,콩순2가인정함,33,54,0.3793,1,37.93
kr,BRONZE,IV,nonme,89,102,0.466,1,46.6
kr,BRONZE,IV,빠루스맨,3,16,0.1579,2,15.790000000000001
kr,BRONZE,IV,DREN MRLE,68,87,0.4387,2,43.87
kr,BRONZE,IV,치킨매앤,130,151,0.4626,1,46.26
kr,BRONZE,IV,absdabsdas,14,36,0.28,1,28.000000000000004
kr,BRONZE,IV,무빙이 보인다,46,69,0.4,1,40.0
kr,BRONZE,IV,눈먼광대,97,108,0.4732,1,47.32
kr,BRONZE,IV,김1근육,6,15,0.2857,1,28.57
kr,BRONZE,IV,요염한할아버지,31,38,0.4493,1,44.93
kr,BRONZE,IV,깨끗하고맑게,9,6,0.6,1,60.0
kr,BRONZE,IV,쌈꾸꾸,5,15,0.25,1,25.0
kr,BRONZE,IV,말많은거딱질색,274,299,0.4782,2,47.82
kr,BRONZE,IV,깽깽이 831,8,12,0.4,1,40.0
kr,BRONZE,IV,말걸지마라고쫌,11,18,0.3793,1,37.93
kr,BRONZE,IV,e수빛나리,58,80,0.4203,1,42.03
kr,BRONZE,IV,오버뎃의 영웅,222,227,0.4944,1,49.44
kr,BRONZE,IV,섹시큐티승원,172,187,0.4791,1,47.910000000000004
kr,BRONZE,IV,나처음이야,22,46,0.3235,1,32.35
kr,BRONZE,IV,BRG PYKE,63,73,0.4632,1,46.32
kr,BRONZE,IV,앙잉융,6,19,0.24,1,24.0
kr,BRONZE,IV,보겸꼬튜,37,59,0.3854,1,38.54
kr,BRONZE,IV,삐약삐약꿀꿀돼지,26,41,0.3881,1,38.81
kr,BRONZE,IV,이투호,10,26,0.2778,1,27.779999999999998
kr,BRONZE,IV,교촌치킨사랑해요,112,126,0.4706,1,47.06
kr,BRONZE,IV,SHinGGoSam,59,73,0.447,1,44.7
kr,BRONZE,IV,햄버어억어,125,145,0.463,1,46.300000000000004
kr,BRONZE,IV,황제펭귄27,91,117,0.4375,1,43.75
kr,BRONZE,IV,홍크명순,155,160,0.4921,1,49.21
kr,BRONZE,IV,제드에요,55,72,0.4331,1,43.309999999999995
kr,BRONZE,IV,she is hard girl,110,109,0.5023,2,50.23
kr,BRONZE,IV,초보에영죄송,32,50,0.3902,2,39.019999999999996
kr,BRONZE,IV,aksen0411,1,12,0.0769,1,7.6899999999999995
kr,BRONZE,IV,이렐리아너꺼임,30,51,0.3704,1,37.04
kr,BRONZE,IV,오늘도 냥냥이,272,283,0.4901,1,49.01
kr,BRONZE,IV,장뻘쭘,2,9,0.1818,1,18.18
kr,BRONZE,IV,낭만없으면겜안함,78,89,0.4671,2,46.71
kr,BRONZE,IV,소위윤태석,4,15,0.2105,1,21.05
kr,BRONZE,IV,나는동구리야,47,72,0.395,1,39.5
kr,BRONZE,IV,n그어머,5,13,0.2778,1,27.779999999999998
kr,BRONZE,IV,go top16,26,45,0.3662,2,36.620000000000005
kr,BRONZE,IV,소환산데요,18,34,0.3462,1,34.62
kr,BRONZE,IV,쏘나원챔,117,137,0.4606,2,46.06
kr,BRONZE,IV,옆집아저씨3대500,235,251,0.4835,1,48.35
kr,BRONZE,IV,소사동조조,9,25,0.2647,1,26.47
kr,BRONZE,IV,nonstars1026,22,30,0.4231,2,42.309999999999995
kr,BRONZE,IV,송아지 되새김질,80,105,0.4324,2,43.24
kr,BRONZE,IV,앙잉옹닝앙,57,79,0.4191,2,41.91
kr,BRONZE,IV,휘블린,3,12,0.2,2,20.0
kr,BRONZE,IV,지민인데숑,14,14,0.5,2,50.0
kr,BRONZE,IV,DWG Tissue도둑,30,49,0.3797,1,37.97
kr,BRONZE,IV,22 TEEMU PUKKI ,27,51,0.3462,1,34.62
kr,BRONZE,IV,재빠른 준식잉,52,87,0.3741,1,37.41
kr,BRONZE,IV,조준발사입니다,103,130,0.4421,1,44.21
kr,BRONZE,IV,신고해봐 시바라,101,121,0.455,1,45.5
kr,BRONZE,IV,바루스원챔530,10,24,0.2941,2,29.409999999999997
kr,BRONZE,IV,GorlllA,222,235,0.4858,2,48.58
kr,BRONZE,IV,걸뱅이04,8,12,0.4,2,40.0
kr,BRONZE,IV,턱걸이하면턱나감,9,28,0.2432,1,24.32
kr,BRONZE,IV,gop초병,34,59,0.3656,1,36.559999999999995
kr,BRONZE,IV,접을까요,146,174,0.4562,2,45.62
kr,BRONZE,IV,크하타리나,61,79,0.4357,1,43.57
kr,BRONZE,IV,어학실,11,9,0.55,1,55.00000000000001
kr,BRONZE,IV,tmlqk,5,9,0.3571,1,35.709999999999994
kr,BRONZE,IV,in us,21,32,0.3962,2,39.62
kr,BRONZE,IV,LOL4,19,14,0.5758,1,57.58
kr,BRONZE,IV,두 콩,49,69,0.4153,1,41.53
kr,BRONZE,IV,seung085,23,35,0.3966,1,39.660000000000004
kr,BRONZE,IV,spartaxiang,54,77,0.4122,2,41.22
kr,BRONZE,IV,rlaworuacjso,6,18,0.25,2,25.0
kr,BRONZE,IV,woohayun,51,69,0.425,1,42.5
kr,BRONZE,IV,된장국맛 쿠키,123,129,0.4881,2,48.809999999999995
kr,BRONZE,IV,뽀삐뽀뽀뽀삐,22,46,0.3235,1,32.35
kr,BRONZE,IV,3일묵은 묵은지,6,27,0.1818,1,18.18
kr,BRONZE,IV,S pz zznag,9,17,0.3462,1,34.62
kr,BRONZE,IV,문래누누,23,32,0.4182,3,41.82
kr,BRONZE,IV,Solkilta win,4,15,0.2105,1,21.05
kr,BRONZE,IV,야이씨VA련,88,91,0.4916,2,49.16
kr,BRONZE,IV,옆집이모화분도둑,20,30,0.4,1,40.0
kr,BRONZE,IV,원딜장인마동석,115,133,0.4637,1,46.37
kr,BRONZE,IV,Tusa투사,4,16,0.2,2,20.0
kr,BRONZE,IV,사이드플랭크,148,170,0.4654,1,46.54
kr,BRONZE,IV,x 비에고 x,100,126,0.4425,1,44.25
kr,BRONZE,IV,저희집개는물어요,18,24,0.4286,1,42.86
kr,BRONZE,IV,T1alpaca,29,54,0.3494,1,34.94
kr,BRONZE,IV,마 금마 머라했노,10,24,0.2941,3,29.409999999999997
kr,BRONZE,IV,손유노,161,181,0.4708,1,47.08
kr,BRONZE,IV,우리하늘푸르게,8,7,0.5333,2,53.33
kr,BRONZE,IV,blackList시온,16,15,0.5161,1,51.61
kr,BRONZE,IV,형 그남자뭔데요,128,147,0.4655,2,46.550000000000004
kr,BRONZE,IV,hide on masung,36,54,0.4,1,40.0
kr,BRONZE,IV,짱선우입니다,55,63,0.4661,2,46.61
kr,BRONZE,IV,청운동,52,62,0.4561,2,45.61
kr,BRONZE,IV,푸베지,37,52,0.4157,1,41.57
kr,BRONZE,IV,명탐정멍멍,11,7,0.6111,1,61.11
kr,BRONZE,IV,william3,14,35,0.2857,2,28.57
kr,BRONZE,IV,남자의 눈물이란,144,178,0.4472,2,44.72
kr,BRONZE,IV,쟤 못한다고요,6,28,0.1765,1,17.65
kr,BRONZE,IV,넘 못하네요,93,111,0.4559,1,45.59
kr,BRONZE,IV,롤롤롤 자살Man,27,42,0.3913,1,39.129999999999995
kr,BRONZE,IV,잘생긴 곤듀,25,30,0.4545,1,45.45
kr,BRONZE,IV,쵱중홍,27,46,0.3699,2,36.99
kr,BRONZE,IV,사발적키보드도둑,13,40,0.2453,1,24.529999999999998
kr,BRONZE,IV,미녕인데왜,7,17,0.2917,1,29.17
kr,BRONZE,IV,BlueKroma,63,81,0.4375,1,43.75
kr,BRONZE,IV,이불내놔,51,70,0.4215,1,42.15
kr,BRONZE,IV,건전하고순수하게,17,31,0.3542,2,35.42
kr,BRONZE,IV,와꾸대장원정,9,12,0.4286,1,42.86
kr,BRONZE,IV,당첨복권,180,210,0.4615,2,46.150000000000006
kr,BRONZE,III,darage,20,24,0.4545,2,45.45
kr,BRONZE,III,피자스쿨장인,152,154,0.4967,2,49.669999999999995
kr,BRONZE,III,kingcrocker,13,20,0.3939,1,39.39
kr,BRONZE,III,ModernHouses,49,71,0.4083,2,40.83
kr,BRONZE,III,수다쟁이도현,38,50,0.4318,2,43.18
kr,BRONZE,III,젝스초코먹을래,10,15,0.4,1,40.0
kr,BRONZE,III,조선제일요네,14,26,0.35,1,35.0
kr,BRONZE,III,그거먼데카이저,44,40,0.5238,2,52.38
kr,BRONZE,III,니코하고싶다,42,55,0.433,2,43.3
kr,BRONZE,III,말랑카우소,42,62,0.4038,1,40.38
kr,BRONZE,III,자 띠,30,53,0.3614,1,36.14
kr,BRONZE,III,ADRUS,62,73,0.4593,2,45.93
kr,BRONZE,III,관절팔팔씨스팡,64,73,0.4672,1,46.72
kr,BRONZE,III,00개간지00,127,145,0.4669,1,46.69
kr,BRONZE,III,랜턴타고바텀여행,25,38,0.3968,1,39.68
kr,BRONZE,III,구굥신123,6,13,0.3158,1,31.580000000000002
kr,BRONZE,III,태윤태윤태윤태,354,336,0.513,2,51.300000000000004
kr,BRONZE,III,귀신잡는 백구,133,139,0.489,1,48.9
kr,BRONZE,III,다장조입니다,160,170,0.4848,2,48.480000000000004
kr,BRONZE,III,진성이는못말려,17,11,0.6071,1,60.709999999999994
kr,BRONZE,III,호돌ed,5,9,0.3571,1,35.709999999999994
kr,BRONZE,III,Happy0112,32,53,0.3765,1,37.65
kr,BRONZE,III,bmadol,25,40,0.3846,2,38.46
kr,BRONZE,III,포도주스에시리얼,68,100,0.4048,1,40.48
kr,BRONZE,III,망니니같은 도구,9,20,0.3103,1,31.03
kr,BRONZE,III,나트롤임요,40,60,0.4,1,40.0
kr,BRONZE,III,신형만한입만,55,73,0.4297,2,42.970000000000006
kr,BRONZE,III,거여동 가오리,27,39,0.4091,2,40.910000000000004
kr,BRONZE,III,울이짱,203,230,0.4688,1,46.88
kr,BRONZE,III,샤넬입은히뻐,27,32,0.4576,1,45.76
kr,BRONZE,III,마녀손톱,212,209,0.5036,1,50.36000000000001
kr,BRONZE,III,강한 머리 하나,130,157,0.453,1,45.300000000000004
kr,BRONZE,III,거북알은맛있어,9,2,0.8182,1,81.82000000000001
kr,BRONZE,III,닥처tlqkf년아,22,48,0.3143,1,31.430000000000003
kr,BRONZE,III,nayoonoh1102,10,29,0.2564,1,25.64
kr,BRONZE,III,나배추늘보,62,86,0.4189,2,41.89
kr,BRONZE,III,악마7,2,8,0.2,2,20.0
kr,BRONZE,III,damiiiiiii,97,112,0.4641,2,46.410000000000004
kr,BRONZE,III,농심 쉰나,2,9,0.1818,1,18.18
kr,BRONZE,III,정치하면 던졍,18,28,0.3913,1,39.129999999999995
kr,BRONZE,III,1000년묵은산삼,50,77,0.3937,1,39.37
kr,BRONZE,III,초코대두,4,12,0.25,1,25.0
kr,BRONZE,III,ryuhyunsik,4,10,0.2857,1,28.57
kr,BRONZE,III,팬파인애플쿨피스,45,61,0.4245,1,42.449999999999996
kr,BRONZE,III,TheGrayLoveShot,41,57,0.4184,1,41.839999999999996
kr,BRONZE,III,Justify Oneself,8,13,0.381,1,38.1
kr,BRONZE,III,JDW1Emperor1,303,350,0.464,2,46.400000000000006
kr,BRONZE,III,난롤을진짜잘하네,37,49,0.4302,1,43.02
kr,BRONZE,III,거란산미나리,47,54,0.4653,1,46.53
kr,BRONZE,III,키리히호프,14,22,0.3889,2,38.89
kr,BRONZE,III,Colorful2gle,45,68,0.3982,1,39.82
kr,BRONZE,III,QQEQFEQR,13,22,0.3714,1,37.14
kr,BRONZE,III,피타는 노력9,118,114,0.5086,2,50.86000000000001
kr,BRONZE,III,롤밤톨이,7,22,0.2414,2,24.14
kr,BRONZE,III,붕붕이 시후닝,254,272,0.4829,1,48.29
kr,BRONZE,III,justP123,27,26,0.5094,1,50.94
kr,BRONZE,III,꼬마고구미,118,141,0.4556,2,45.56
kr,BRONZE,III,날위한선물,29,35,0.4531,1,45.31
kr,BRONZE,III,미 두 파 이 쿠,17,24,0.4146,2,41.46
kr,BRONZE,III,ADC Get it,6,14,0.3,2,30.0
kr,BRONZE,III,시바견 일로와 ,77,57,0.5746,1,57.46
kr,BRONZE,III,곧휴가철이구,57,63,0.475,1,47.5
kr,BRONZE,III,씹덕렐라 공주,9,21,0.3,2,30.0
kr,BRONZE,III,마른완두콩,5,10,0.3333,1,33.33
kr,BRONZE,III,Task777,75,88,0.4601,1,46.01
kr,BRONZE,III,Lee myung park,54,66,0.45,1,45.0
kr,BRONZE,III,Blackehol,7,9,0.4375,1,43.75
kr,BRONZE,III,징수왕허경영,42,53,0.4421,1,44.21
kr,BRONZE,III,bist1,500,492,0.504,1,50.4
kr,BRONZE,III,더우면퍼블,102,118,0.4636,1,46.36
kr,BRONZE,III,꼬붕성호짱,8,18,0.3077,2,30.769999999999996
kr,BRONZE,III,솔킬한단 마인드,4,11,0.2667,2,26.669999999999998
kr,BRONZE,III,53회CNC장려상,7,5,0.5833,1,58.330000000000005
kr,BRONZE,III,동식이시새발끼,21,34,0.3818,2,38.18
kr,BRONZE,III,T1 Gumayual,58,73,0.4427,1,44.269999999999996
kr,BRONZE,III,아이언에서똥싸기,7,10,0.4118,2,41.18
kr,BRONZE,III,영원히케이티엑스,2,8,0.2,1,20.0
kr,BRONZE,III,그녀와의찐한밤,259,255,0.5039,1,50.39
kr,BRONZE,III,tongueaim,53,65,0.4492,1,44.92
kr,BRONZE,III,Nectarineblossom,7,14,0.3333,2,33.33
kr,BRONZE,III,어베럴메이,143,163,0.4673,1,46.73
kr,BRONZE,III,NuGGury,13,21,0.3824,2,38.24
kr,BRONZE,III,난 아들이야아,5,7,0.4167,2,41.67
kr,BRONZE,III,곡물샐러드,18,30,0.375,1,37.5
kr,BRONZE,III,어이 삼촌아,72,93,0.4364,2,43.64
kr,BRONZE,III,Quang Huy Vn,44,63,0.4112,2,41.120000000000005
kr,BRONZE,III,해인입니다람쥐,5,18,0.2174,3,21.740000000000002
kr,BRONZE,III,영주기숙사,2,9,0.1818,1,18.18
kr,BRONZE,III,광수르,6,16,0.2727,2,27.27
kr,BRONZE,III,보테니컬,48,66,0.4211,2,42.11
kr,BRONZE,III,태웅군 ,2,11,0.1538,1,15.379999999999999
kr,BRONZE,III,난 럭스가 좋아,48,70,0.4068,1,40.68
kr,BRONZE,III,MID EkkoKingzzz,90,91,0.4972,2,49.72
kr,BRONZE,III,레뭉뭉이,2,14,0.125,1,12.5
kr,BRONZE,III,바리큰형,20,25,0.4444,1,44.440000000000005
kr,BRONZE,III,munsan짬뽕,105,123,0.4605,1,46.050000000000004
kr,BRONZE,III,i want a top,58,77,0.4296,2,42.96
kr,BRONZE,III,미드엄청못해요,24,28,0.4615,2,46.150000000000006
kr,BRONZE,III,원형탈모해범,66,78,0.4583,1,45.83
kr,BRONZE,III,소떡소떡원숭이,66,95,0.4099,2,40.99
kr,BRONZE,III,린가드손가락,150,157,0.4886,1,48.86
kr,BRONZE,III,맨만기와씨름싸움,113,128,0.4689,1,46.89
kr,BRONZE,III,빨로란트,7,18,0.28,1,28.000000000000004
kr,BRONZE,III,은쨍이인뎅,5,12,0.2941,2,29.409999999999997
kr,BRONZE,III,박서준보다잘함,52,76,0.4062,1,40.62
kr,BRONZE,III,영남고빡빡이,460,447,0.5072,2,50.72
kr,BRONZE,III,흥분한 문재인,37,51,0.4205,2,42.05
kr,BRONZE,III,스멜린,102,114,0.4722,1,47.22
kr,BRONZE,III,정 반 진,154,144,0.5168,1,51.68000000000001
kr,BRONZE,III,jUSTLIKEtaeWon,153,152,0.5016,1,50.160000000000004
kr,BRONZE,III,평촌공고교장,41,64,0.3905,1,39.050000000000004
kr,BRONZE,III,막타어떻게때려요,25,22,0.5319,1,53.190000000000005
kr,BRONZE,III,돈좋아하는사람,5,14,0.2632,1,26.32
kr,BRONZE,III,푸킁이,10,22,0.3125,1,31.25
kr,BRONZE,III,발로란트잼있다,2,10,0.1667,1,16.669999999999998
kr,BRONZE,III,JlJlJlJlJlJlJ,11,20,0.3548,1,35.480000000000004
kr,BRONZE,III,소중함을 깨닫자,32,45,0.4156,2,41.56
kr,BRONZE,III,신나는상사,255,264,0.4913,1,49.13
kr,BRONZE,III,이런공산당,16,29,0.3556,2,35.56
kr,BRONZE,III,찢어진민찬이팬티,33,55,0.375,1,37.5
kr,BRONZE,III,해장할땐해물탕,63,71,0.4701,1,47.010000000000005
kr,BRONZE,III,kara3,11,23,0.3235,1,32.35
kr,BRONZE,III,협곡광대 Shako,45,54,0.4545,2,45.45
kr,BRONZE,III,너없는지금도눈부신하늘과눈부게드,5,21,0.1923,2,19.23
kr,BRONZE,III,오우오우 싸없새,36,46,0.439,1,43.9
kr,BRONZE,III,아우솔 홍보단원,34,44,0.4359,1,43.59
kr,BRONZE,III,뜨르흐지말라구,10,23,0.303,1,30.3
kr,BRONZE,III,개냥ee,5,14,0.2632,1,26.32
kr,BRONZE,III,귀엽뽀짝섹시가이,4,15,0.2105,1,21.05
kr,BRONZE,III,JACKHI,53,59,0.4732,1,47.32
kr,BRONZE,III,까메오 탄지로,40,51,0.4396,1,43.96
kr,BRONZE,III,67년생 춘자씨,4,6,0.4,1,40.0
kr,BRONZE,III,공백연,6,19,0.24,1,24.0
kr,BRONZE,III,크레이지차니,13,9,0.5909,1,59.089999999999996
kr,BRONZE,III,세트너프점,13,23,0.3611,2,36.11
kr,BRONZE,III,지베고깜,58,70,0.4531,1,45.31
kr,BRONZE,III,아처아처찍고추찍,83,96,0.4637,1,46.37
kr,BRONZE,III,요괴워치,29,43,0.4028,2,40.28
kr,BRONZE,III,blue melon,53,71,0.4274,1,42.74
kr,BRONZE,III,기억안나는데,19,35,0.3519,1,35.19
kr,BRONZE,III,White Chocomilk,39,47,0.4535,1,45.35
kr,BRONZE,III,Phds,6,19,0.24,1,24.0
kr,BRONZE,III,liiiillllli,31,34,0.4769,2,47.69
kr,BRONZE,III,개귀찮네진짜,4,8,0.3333,2,33.33
kr,BRONZE,III,현아율,12,23,0.3429,1,34.29
kr,BRONZE,III,진진자라짠짠,54,61,0.4696,1,46.96
kr,BRONZE,III,코로나가왔어염,74,75,0.4966,2,49.66
kr,BRONZE,III,Mogi4836,6,21,0.2222,1,22.220000000000002
kr,BRONZE,III,동탄할매국밥깍두기킬러엄준식,4,13,0.2353,1,23.53
kr,BRONZE,III,DARK Yasuo 1,24,58,0.2927,2,29.270000000000003
kr,BRONZE,III,노진구 안경도둑,8,16,0.3333,1,33.33
kr,BRONZE,III,die game,30,45,0.4,1,40.0
kr,BRONZE,III,0Louie0,30,46,0.3947,2,39.47
kr,BRONZE,III,church 처치,3,9,0.25,2,25.0
kr,BRONZE,III,gusuduu,6,4,0.6,1,60.0
